frame_path,label,split,dataset
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00042.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_815\NV_815_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_900\NV_900_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting050_x264_25770.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos855_x264_9120.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence524\Violence524_f00000.jpg,1,train,scvd
outputs\frames\scvd\train\violence\Violence183\Violence183_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_347\V_347_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos543_x264_18470.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_977\NV_977_f00001.jpg,0,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal121\Normal121_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse016_x264_750.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting029_x264_200.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting010_x264_850.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_924\V_924_f00003.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence431\Violence431_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos532_x264_370.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_757\NV_757_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_30330.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse020_x264_1370.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_191\V_191_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_372\NV_372_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_378090.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized420\Weaponized420_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting041_x264_23560.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal518\Normal518_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_21480.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_561700.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos375_x264_24650.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse044_x264_800.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_314430.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos666_x264_82510.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_51\NV_51_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_39\NV_39_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting008_x264_7420.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_597\NV_597_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_1\V_1_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_520\NV_520_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_261\NV_261_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_201\NV_201_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_426\V_426_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse015_x264_6770.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos225_x264_2340.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_998\V_998_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault039_x264_150.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting048_x264_6370.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse045_x264_2050.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_424\NV_424_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos471_x264_187400.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos785_x264_79690.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos762_x264_4030.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal759\Normal759_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_575640.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse020_x264_2360.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos171_x264_11420.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal259\Normal259_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting036_x264_2510.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_414\V_414_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos852_x264_1450.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence555\Violence555_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_372\V_372_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault022_x264_1660.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00255.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_26\NV_26_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_61710.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized399\Weaponized399_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_968\NV_968_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos090_x264_29960.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos691_x264_15310.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse004_x264_10970.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_220\V_220_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_29410.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos087_x264_6470.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_296\NV_296_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_808\NV_808_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_132310.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos666_x264_15930.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_124\NV_124_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_800\V_800_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos214_x264_450.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_7\V_7_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos162_x264_400.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal223\Normal223_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\violence\V_48\V_48_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_62\V_62_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_8040.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos608_x264_7180.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos734_x264_570.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos762_x264_18540.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_968\V_968_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos467_x264_3640.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos472_x264_14830.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal024\Normal024_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting050_x264_14150.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting049_x264_210.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos701_x264_30650.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_521\NV_521_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_239\V_239_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault008_x264_6950.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_218\NV_218_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse013_x264_3850.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos772_x264_1300.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos689_x264_600.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_117\NV_117_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos448_x264_8780.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_238\V_238_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse013_x264_640.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting013_x264_990.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_584\V_584_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault009_x264_1870.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos397_x264_26690.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_23\NV_23_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_926\NV_926_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_870\NV_870_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos331_x264_9390.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_398\NV_398_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_433\V_433_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos163_x264_140.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_677\NV_677_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos525_x264_18360.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos580_x264_2140.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos231_x264_3040.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos701_x264_16030.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_2\V_2_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_125\V_125_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_527920.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_215\V_215_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos525_x264_21190.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos666_x264_56870.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos450_x264_62390.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_122\V_122_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos473_x264_12530.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_417\NV_417_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting024_x264_2850.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_212\V_212_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos465_x264_2770.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized710\Weaponized710_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse019_x264_840.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_880\NV_880_f00003.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized110\Weaponized110_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_274940.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_53080.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_27350.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized816\Weaponized816_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_2470.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos197_x264_1490.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos377_x264_8840.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_688\NV_688_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_91740.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_674\V_674_f00004.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence768\Violence768_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Abuse\Abuse013_x264_2400.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos436_x264_490.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_216340.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos179_x264_2390.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault030_x264_890.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized790\Weaponized790_f00000.jpg,1,train,scvd
outputs\frames\scvd\train\violence\Violence093\Violence093_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_16600.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_359\V_359_f00007.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_826\V_826_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_914\V_914_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_966\V_966_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_243\V_243_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_353\V_353_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos849_x264_330.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting015_x264_8350.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse012_x264_1620.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_643\V_643_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_29\NV_29_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_644\V_644_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_4\NV_4_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_952\NV_952_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault042_x264_5720.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting010_x264_3150.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting004_x264_1910.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_24360.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos332_x264_1580.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_274\NV_274_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_217\V_217_f00001.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal835\Normal835_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos449_x264_80420.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_258\V_258_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_972\NV_972_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_590\V_590_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_701\V_701_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_382\NV_382_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos530_x264_92720.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_26440.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_41\V_41_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos397_x264_9570.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_430\NV_430_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_341\NV_341_f00000.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence483\Violence483_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting004_x264_4700.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse043_x264_180.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_64100.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_72580.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse003_x264_2240.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_724\NV_724_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos496_x264_57480.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_542\V_542_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_21\V_21_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting048_x264_5010.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal685\Normal685_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos323_x264_27110.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos472_x264_37050.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_144\NV_144_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_796\NV_796_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized145\Weaponized145_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos530_x264_92820.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_716\V_716_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_119\V_119_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse034_x264_1500.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_130\V_130_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_398\V_398_f00013.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_103\V_103_f00003.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized453\Weaponized453_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_789\V_789_f00209.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_723\NV_723_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse017_x264_1190.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_424\NV_424_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting028_x264_1120.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos123_x264_20740.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault042_x264_1210.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos688_x264_19550.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_116\V_116_f00002.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence662\Violence662_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_830\NV_830_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos551_x264_18310.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos441_x264_1560.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_140\NV_140_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos561_x264_5740.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_263120.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_952\NV_952_f00003.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence635\Violence635_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_158280.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos688_x264_8000.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos471_x264_71640.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence733\Violence733_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_9\V_9_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse019_x264_2590.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_827\NV_827_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos424_x264_1750.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos464_x264_40.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized545\Weaponized545_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_658\V_658_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_59240.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos425_x264_67800.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_83\V_83_f00005.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal348\Normal348_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos616_x264_1760.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos638_x264_6360.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_445\V_445_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos278_x264_440.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_64\V_64_f00000.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal832\Normal832_f00000.jpg,0,train,scvd
outputs\frames\scvd\train\nonviolence\Normal030\Normal030_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Assault\Assault003_x264_1960.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting044_x264_4490.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault013_x264_820.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_331\NV_331_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_131\NV_131_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_691\V_691_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos323_x264_27740.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting011_x264_760.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_481\NV_481_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_517150.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_11760.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_636\V_636_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos543_x264_6670.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting015_x264_7810.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos371_x264_29110.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_585\NV_585_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_464\V_464_f00000.jpg,1,train,rlvs
